review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R006857,AmazonBasics AAA Batteries,5,No complaints,2017-02-10,,,mixed,0.0,,False,False,
R007917,AmazonBasics AAA Batteries,5,"Great products, great quality and a really good quantity . Thank you , I'm very happy with my purchase.",2017-02-10,,,positive,1.0,,False,False,
R007033,AmazonBasics AAA Batteries,1,short battery life,2016-11-15,,,mixed,0.0,battery_life,False,False,
R010703,AmazonBasics AA Batteries,5,These batteries are inexpensive and they work great!,2016-04-26,,,positive,0.6,,False,False,
R022852,Fire Kids Edition Tablet,5,Love the Amazing fire tablet and the preloaded apps and games. Plenty of memory for additional downloads too!,2017-01-08,True,0.0,positive,0.8,storage_capacity,False,False,
R013221,Kindle E-reader,5,I love the adjustable font size and the front light which allows me to read in any lighting even without my glasses. Pagepress allows me to turn page effortlessly and i can close my book turning it off and when i resume reading I'm right back where i left off. Love it. Capacity is unbelievable.,2015-10-25,True,1.0,positive,0.6,,False,False,
R004715,AmazonBasics AAA Batteries,5,Trying these batteries for the first time and with all the good reviews I am sure they will be fine,2016-12-21,,,positive,0.6,,False,False,
R020064,Fire HD 8 Tablet,5,The tablet was a wonderful gift for our Christmas party. They were very excited to have a chance to win it.,2017-12-20,True,0.0,mixed,0.0,,False,False,
R027295,Fire HD 8 Tablet,5,Does great on browsing and doing research easy to use and love the features especially the private browsing a great price as well,2016-11-05,True,1.0,positive,1.0,ease_of_use|price_value,False,False,
R016367,Fire HD 8 Tablet,5,"I had been thinking about getting a reader for a while but did not know which one I wanted. As I looked at and tried several, I thought the Kindal Fire was the one I wanted. After discussing the features of the product with a salesperson, I decided.that it was the reader I wanted. It has turned out to be just what I wanted.",2017-01-18,True,0.0,mixed,0.0,kids_usability,False,False,
R019404,Fire HD 8 Tablet,5,This is a good product at a great price if you are needing a tablet for web surfing.,2017-12-05,True,0.0,positive,0.8,price_value,False,False,
R002595,AmazonBasics AAA Batteries,5,Great quality and great price :),2017-02-08,,,positive,0.6,price_value,False,False,
R002943,AmazonBasics AAA Batteries,5,Love it!,2016-11-30,,,positive,0.6,,False,False,
R003616,AmazonBasics AAA Batteries,5,What can I say battery's,2017-02-05,,,mixed,0.0,battery_life,False,False,
R026762,Fire HD 8 Tablet,5,Throughly enjoying my fire tablet. Can play games and read books. Am very pleased with it.,2016-11-16,True,0.0,mixed,0.0,,False,False,
R024099,Fire Kids Edition Tablet,3,Slow performance and charging port very low poor quality it gets frozen most of the times,2017-03-18,False,0.0,negative,-0.8,battery_life|performance_speed,False,False,faster performance
R006892,AmazonBasics AAA Batteries,5,"What can I say about batteries, they work, priced well.",2016-01-23,,,mixed,0.0,price_value,False,False,
R018431,Fire 7 Tablet,5,"This is a great value for the money. It is easy to use and has a lot of great features . In addition to the ability to read books on it, I can listen to music; play games and use it as a camera. It is a great value for the money. The screen is large enough to make reading easy.",2016-07-16,True,0.0,positive,1.0,screen_display|ease_of_use|price_value,False,False,
R020315,Fire HD 8 Tablet,5,A good tablet at a good price. Good it has expandable memory for watching movies and more pictures.,2017-12-22,True,0.0,positive,0.6,screen_display|price_value|storage_capacity,False,False,
R008421,AmazonBasics AA Batteries,4,The price was good and so far the batteries I have used work fine. I do not have a battery tester nor the time (if I had a battery tester) to test each and every battery as others have done. I am just going to believe that they will all work just fine.,2017-02-15,,,positive,0.6,battery_life|price_value,False,False,
R008995,AmazonBasics AA Batteries,5,Batteries....lol,2016-12-02,,,mixed,0.0,,False,False,
R001684,AmazonBasics AAA Batteries,5,"Fast delivery, reasonable price.",2016-04-21,,,positive,0.6,performance_speed|price_value|kids_usability,False,False,
R022449,Fire 7 Tablet,5,We bought the fire for my 85 yr old aunt. She loves it!! Easy to use,2017-01-06,True,0.0,positive,0.8,ease_of_use,False,False,
R021924,Fire 7 Tablet,5,This item works great and fitst anywhere. I have no complaints...,2017-06-30,True,0.0,positive,0.6,,False,False,
R014913,Fire Kids Edition Tablet,5,Extremely satisfied with the value and performance of the Fire kids edition; highly recommend for age 5 and up.,2017-01-27,True,0.0,positive,0.8,price_value|kids_usability,False,False,
R004153,AmazonBasics AAA Batteries,4,Only batteries I use now...,2017-01-03,,,mixed,0.0,,False,False,
R026629,Fire HD 8 Tablet,5,I really enjoy my amazon. It is getting easyer to use and I am finding new apps every day.,2017-01-30,True,0.0,positive,0.6,ease_of_use,False,False,
R028034,Fire HD 8 Tablet,5,Just the right size for reading books and playing some games.,2017-02-03,True,0.0,mixed,0.0,,False,False,
R022866,Fire Kids Edition Tablet,5,It is safe .. love the thick case & its fun fir my kids,2017-05-29,True,0.0,positive,0.6,kids_usability,False,False,
R024789,Kindle E-reader,5,I am very satisfied with my purchase my girlfriend is very happy,2018-04-27,True,0.0,positive,0.6,,False,False,
R019454,Fire HD 8 Tablet,5,The daughter was surprised with the speed and ability of the Fire HD 8.She spends a lot of time on it and the battery life is good for the size of it.,2018-01-05,True,0.0,positive,0.6,battery_life|screen_display|performance_speed|kids_usability,False,False,
R014289,Fire Kids Edition Tablet,4,It is well designed with a safe cover for kids. It also come with 2 year warranty. My son loves it already.,2016-12-14,True,0.0,positive,0.6,kids_usability|customer_service,False,False,
R002157,AmazonBasics AAA Batteries,5,Great batteries and a great price! Finally I don't have to trAvel to ikea for affordable batteries.,2015-05-01,,,positive,0.6,price_value,False,False,
R019789,Fire HD 8 Tablet,4,The only problem I have with this is slow boot up time,2018-04-21,True,0.0,negative,-0.6,performance_speed,False,False,faster performance
R002250,AmazonBasics AAA Batteries,5,great buy,2016-04-25,,,positive,0.6,,False,False,
R017940,Fire 7 Tablet,4,"My baby boy has one, I knew my girl would love it as well. Fun games and the AppStore has access to new games and books.",2017-04-14,True,0.0,positive,0.6,,False,False,
R013673,Fire Kids Edition Tablet,5,Cool tab. Must buy for kids. Amazon need load apps,2017-05-19,True,0.0,mixed,0.0,kids_usability,False,False,
R015390,Fire Kids Edition Tablet,5,Great unit my neice can use when traveling to watch videos and take photos.,2017-01-23,True,0.0,positive,0.6,,False,False,
R002813,AmazonBasics AAA Batteries,5,It use for a long time .,2015-12-29,,,mixed,0.0,,False,False,
R023910,Fire Kids Edition Tablet,5,"Got this to replace my iPhone that my daughter constantly has to have to watch her Elmo videos. This is a durable perfect solution. She understands most of the apps and can navigate to watch whatever she wants. This comes with a warranty that if she does anything to break it, it will be replaced for free. That was the final selling point I needed!",2016-12-23,True,0.0,positive,0.6,durability|kids_usability|customer_service,False,False,
R002281,AmazonBasics AAA Batteries,5,Great Deal,2016-06-03,,,positive,0.6,price_value,False,False,
R027164,Fire HD 8 Tablet,5,I already own one but bought another for my sister in law for Christmas.,2016-12-15,True,0.0,mixed,0.0,,False,False,
R002153,AmazonBasics AAA Batteries,5,great batteries - good price,2015-12-01,,,positive,0.8,price_value,False,False,
R000905,AmazonBasics AAA Batteries,5,"AAA batteries. They make things go. I, uh...I have nothing else. I mean, batteries are pretty much--Oh, wait! They're quite shiny also.",2016-06-23,,,negative,-0.6,durability,True,False,
R006111,AmazonBasics AAA Batteries,3,These batteries are just adequate not super strong as advertised.,2016-12-15,,,mixed,0.0,,False,False,
R004347,AmazonBasics AAA Batteries,5,"I purchased these batteries hoping they could hold their own amongst my other portable powered devices. Low and behold, I put these in a talking teddy bear and it proceeded to beat up the Energizer powered bunny in my house.",2016-07-06,,,mixed,0.0,battery_life,False,False,
R007431,AmazonBasics AAA Batteries,5,"They came super quickly in the mail, they were very inexpensive compared to Duracell or energizer i would have bought at target and they are long lasting and work great!!!",2016-08-29,,,positive,0.6,performance_speed,False,False,
R028287,Fire HD 8 Tablet,5,Wonderful little buy! Tired of my bulky tablet. This one stays charged a lot longer!,2017-02-17,True,0.0,mixed,0.0,battery_life,False,False,
R020221,Fire HD 8 Tablet,5,Got these for my grand kids and they love them...already went thru 6 of them...lol,2018-01-05,True,0.0,positive,0.6,kids_usability,False,False,
R011793,AmazonBasics AA Batteries,3,Seem to discharge quickly,2016-03-19,,,mixed,0.0,battery_life|performance_speed,False,False,
R021534,Fire 7 Tablet,5,I was resistant to putting down my real books and begin using a kindle. I'm so glad I did. It's so convenient to shop and instantly download a book. Plus no more storing hundreds on books in my house.,2016-06-25,True,1.0,mixed,0.0,,False,False,
R019841,Fire HD 8 Tablet,4,Bought on black friday sale. Good tablet for the price,2017-12-01,True,0.0,positive,0.6,price_value,False,False,
R000980,AmazonBasics AAA Batteries,2,It doesn't work with my Amazon wireless mouse,2015-12-31,,,mixed,0.0,,False,False,
R014477,Fire Kids Edition Tablet,3,"I bought this for my 8year old son, he loves it just has very limited games on it",2017-05-21,True,0.0,positive,0.6,kids_usability,False,False,
R026715,Fire HD 8 Tablet,5,"Having family members who lose cables all the time, this is a great deal. Reliable cable for the iphone at an affordable price. Plus the various cable colors allow me to assign colors for a person or charging station so we know when someone ""barrows"" a cable.",2017-01-23,True,0.0,positive,0.6,battery_life|price_value|kids_usability,False,False,
R019958,Fire HD 8 Tablet,5,Great for my son. Some of the app loading process is a little wonky but he loves the tablet..,2017-07-20,True,0.0,positive,0.8,kids_usability,False,False,
